time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-06-30T01:46:22.940Z,0.0541,-17.3427,10,5.6,mww,,42,8.472,0.55,us,usb000rz1n,2014-09-26T11:49:49.000Z,"North of Ascension Island",earthquake
2014-06-29T18:24:32.380Z,-15.3533,-175.6595,10,5.9,mww,,47,6.481,1.11,us,usc000rnlc,2014-09-26T11:49:48.000Z,"215km WNW of Hihifo, Tonga",earthquake
2014-06-29T17:33:53.950Z,-55.3352,-28.2986,10,5.1,mb,,47,4.853,0.7,us,usc000rnl3,2014-09-26T11:49:48.000Z,"166km NNW of Visokoi Island, ",earthquake
2014-06-29T17:26:12.250Z,41.6028,46.6653,33.59,5,mb,,39,1.449,1.05,us,usc000rnkx,2015-01-30T23:26:54.305Z,"3km SSE of Zaqatala, Azerbaijan",earthquake
2014-06-29T17:15:09.340Z,-14.9831,-175.5096,18,6.7,mww,,45,6.713,1.39,us,usc000rnku,2014-09-26T11:49:48.000Z,"201km SSE of Mata-Utu, Wallis and Futuna",earthquake
2014-06-29T15:52:23.050Z,-14.7798,-175.2589,9,6.4,mww,,47,3.483,1.43,us,usc000rnk7,2015-01-31T00:44:07.674Z,"193km SSE of Mata-Utu, Wallis and Futuna",earthquake
2014-06-29T14:38:11.650Z,-55.4153,-28.2652,6.27,5,mb,,100,4.885,0.83,us,usb000rvpu,2014-09-26T11:49:48.000Z,"157km NNW of Visokoi Island, ",earthquake
2014-06-29T14:32:49.420Z,-55.3584,-28.1075,10,6,mwb,,28,4.964,0.64,us,usc000rnjw,2014-09-26T11:49:48.000Z,"159km NNW of Visokoi Island, ",earthquake
2014-06-29T14:20:37.180Z,-55.4067,-28.106,10,5.8,mwb,,32,4.973,0.78,us,usc000rnju,2014-09-26T11:49:47.000Z,"154km NNW of Visokoi Island, ",earthquake
2014-06-29T12:11:21.220Z,-55.3053,-28.1046,16.01,5.1,mb,,47,4.958,0.63,us,usc000rnir,2014-09-26T11:49:47.000Z,"165km NNW of Visokoi Island, ",earthquake
2014-06-29T08:28:55.200Z,-55.3771,-28.5067,10,5.1,mb,,97,4.743,0.52,us,usc000rnh2,2014-09-26T11:49:45.000Z,"168km NNW of Visokoi Island, ",earthquake
2014-06-29T08:21:04.210Z,-55.4467,-28.2911,10,5.1,mb,,45,4.876,0.59,us,usc000rnh1,2014-09-26T11:49:45.000Z,"155km NNW of Visokoi Island, ",earthquake
2014-06-29T07:58:30.140Z,-55.4519,-28.3199,10,5.2,mb,,125,4.861,0.45,us,usb000rvra,2014-09-26T11:49:45.000Z,"155km NNW of Visokoi Island, ",earthquake
2014-06-29T07:52:55.170Z,-55.4703,-28.3669,8,6.9,mww,,25,4.838,0.76,us,usc000rngj,2014-09-26T11:49:45.000Z,"154km NNW of Visokoi Island, ",earthquake
2014-06-29T07:19:22.010Z,1.4075,126.2834,18.76,5,mb,,55,1.253,0.81,us,usc000rng9,2014-09-26T11:49:45.000Z,"122km E of Bitung, Indonesia",earthquake
2014-06-29T05:56:31.720Z,24.3877,142.6278,48,6.2,mww,,11,2.726,0.66,us,usc000rnfx,2014-09-26T11:49:45.000Z,"138km ESE of Iwo Jima, Japan",earthquake
2014-06-29T04:59:35.390Z,32.5822,-109.1682,6.44,5.3,mww,,54,1.169,0.69,us,usc000rnfe,2015-04-07T22:34:32.489Z,"50km WNW of Lordsburg, New Mexico",earthquake
2014-06-27T22:37:20.090Z,23.1537,142.2879,136.47,5,mb,,23,3.926,0.76,us,usc000rn6k,2014-09-26T11:49:41.000Z,"204km SSE of Iwo Jima, Japan",earthquake
2014-06-27T20:10:16.710Z,-48.998,121.5949,14.66,5,mb,,59,16.384,0.65,us,usc000rn4l,2014-09-26T11:49:41.000Z,"Western Indian-Antarctic Ridge",earthquake
2014-06-27T11:10:41.520Z,36.2103,144.1294,35.19,5,mb,,68,4.709,0.74,us,usc000rmq0,2014-09-26T11:49:40.000Z,"Off the east coast of Honshu, Japan",earthquake
2014-06-26T11:28:21.890Z,0.0232,123.4569,141.74,5.4,mb,,27,1.26,1.33,us,usc000rmcj,2014-09-26T11:49:38.000Z,"47km SE of Bilungala, Indonesia",earthquake
2014-06-26T09:03:03.170Z,51.3845,-178.3885,50.88,5,mb,,134,0.446,0.92,us,usc000rmbj,2014-09-26T11:49:38.000Z,"52km ENE of Amatignak Island, Alaska",earthquake
2014-06-26T02:30:06.150Z,-30.0987,-177.2621,35,5,mb,,44,1.029,0.88,us,usc000rm95,2014-09-26T11:49:37.000Z,"110km SSE of Raoul Island, New Zealand",earthquake
2014-06-26T00:12:23.610Z,-9.6365,118.1543,73.11,5.1,mb,,33,4.119,0.92,us,usc000rm61,2014-09-26T11:49:37.000Z,"93km W of Kawangohari, Indonesia",earthquake
2014-06-25T22:46:43.080Z,-30.2455,-177.5394,20.03,5.3,mwb,,44,1.053,0.71,us,usc000rm58,2014-09-26T11:49:37.000Z,"113km SSE of Raoul Island, New Zealand",earthquake
2014-06-25T11:52:03.030Z,13.5968,120.6535,73.41,5.4,mww,,34,0.572,0.99,us,usc000rltb,2015-01-28T19:01:28.545Z,"17km NNW of Wawa, Philippines",earthquake
2014-06-25T09:29:54.970Z,-46.9772,33.5293,10,5,mb,,30,17.525,0.93,us,usc000rlrd,2014-09-26T11:49:36.000Z,"Prince Edward Islands region",earthquake
2014-06-25T04:26:14.090Z,-20.5267,-177.2515,323.27,5,mb,,102,5.23,0.75,us,usc000rlmv,2014-09-26T11:49:35.000Z,"151km E of Ndoi Island, Fiji",earthquake
2014-06-25T00:03:03.000Z,51.8464,178.4458,122.3,5.2,mb,,,,1.07,us,usc000rljy,2014-09-26T11:49:35.000Z,"12km SSW of Little Sitkin Island, Alaska",earthquake
2014-06-24T20:07:52.480Z,-30.2681,-177.4487,11.92,5,mb,,113,1.101,0.74,us,usc000rldy,2014-09-19T17:23:39.000Z,"119km SSE of Raoul Island, New Zealand",earthquake
2014-06-24T16:53:45.640Z,-30.077,-177.5049,34.96,5.1,mb,,51,0.907,0.7,us,usc000rl7g,2014-09-19T17:23:38.000Z,"97km SSE of Raoul Island, New Zealand",earthquake
2014-06-24T11:29:54.860Z,-29.8901,-177.3801,10,5.1,mb,,66,0.801,0.87,us,usc000rl2q,2014-09-19T17:23:34.000Z,"85km SE of Raoul Island, New Zealand",earthquake
2014-06-24T08:12:31.230Z,52.2488,176.4606,11,5.7,mwb,,42,1.297,0.85,us,usc000rkzn,2014-09-19T17:23:33.000Z,"38km ESE of Buldir Island, Alaska",earthquake
2014-06-24T08:05:53.900Z,-30.1178,-177.434,20.42,5.2,mb,,49,0.97,1.14,us,usc000rkzj,2014-09-19T17:23:33.000Z,"104km SSE of Raoul Island, New Zealand",earthquake
2014-06-24T06:20:22.440Z,51.9945,178.4501,121.35,5.2,mb,,38,0.047,0.87,us,usc000rky1,2014-09-19T17:23:31.000Z,"6km NW of Little Sitkin Island, Alaska",earthquake
2014-06-24T05:55:10.580Z,-13.9161,66.2246,10,5.1,mb,,57,12.326,1.55,us,usc000rkxq,2014-09-19T17:23:31.000Z,"Mid-Indian Ridge",earthquake
2014-06-24T05:53:24.450Z,-30.1642,-177.5189,45.36,5.1,mb,,215,0.983,1.32,us,usb000rw1y,2014-09-19T17:22:40.000Z,"106km SSE of Raoul Island, New Zealand",earthquake
2014-06-24T05:52:20.850Z,-29.9107,-177.4463,35,5,mb,,113,0.785,1.23,us,usb000rvz8,2014-09-19T17:22:31.000Z,"83km SSE of Raoul Island, New Zealand",earthquake
2014-06-24T04:25:39.420Z,-30.1823,-177.3556,27.64,5,mb,,74,1.058,0.86,us,usc000rkwe,2014-09-19T17:23:30.000Z,"114km SSE of Raoul Island, New Zealand",earthquake
2014-06-24T04:13:05.770Z,-29.8644,-177.3687,20.66,5.1,mb,,59,0.787,1.17,us,usc000rkw9,2014-09-19T17:23:30.000Z,"83km SE of Raoul Island, New Zealand",earthquake
2014-06-24T03:15:35.490Z,52.2045,176.6981,4,6.3,mwb,,21,1.145,0.69,us,usc000rkvn,2014-09-19T17:23:28.000Z,"55km ESE of Buldir Island, Alaska",earthquake
2014-06-24T02:47:48.160Z,-29.8937,-177.1802,6.73,5.1,mb,,66,0.918,1.2,us,usc000rkvb,2014-09-19T17:23:27.000Z,"98km SE of Raoul Island, New Zealand",earthquake
2014-06-24T02:40:40.870Z,-13.7662,66.4496,10,5.1,mb,,57,8.64,1.24,us,usc000rkvf,2014-09-19T17:23:27.000Z,"Mid-Indian Ridge",earthquake
2014-06-24T00:52:28.030Z,51.9091,178.4438,100.3,5.8,mb,,22,0.057,0.71,us,usc000rksk,2014-09-19T17:23:25.000Z,"6km SW of Little Sitkin Island, Alaska",earthquake
2014-06-24T00:46:04.810Z,-30.1453,-177.4614,10,5.3,mb,,50,0.985,0.59,us,usc000rksh,2014-09-19T17:23:25.000Z,"106km SSE of Raoul Island, New Zealand",earthquake
2014-06-23T23:53:27.220Z,-30.0706,-177.5438,6.72,5.2,mb,,68,0.888,0.75,us,usc000rkrz,2014-09-19T17:23:24.000Z,"95km SSE of Raoul Island, New Zealand",earthquake
2014-06-23T22:39:29.470Z,-30.1288,-177.2718,26.38,5.1,mb,,165,1.05,0.72,us,usb000rvhn,2014-09-19T17:22:25.000Z,"113km SSE of Raoul Island, New Zealand",earthquake
2014-06-23T22:33:46.310Z,-30.2968,-177.5653,4.1,5.3,mb,,136,1.094,0.88,us,usc000rkqj,2014-09-19T17:23:22.000Z,"118km SSE of Raoul Island, New Zealand",earthquake
2014-06-23T22:29:51.810Z,51.9593,178.5844,106.6,6,mb,,24,0.008,0.72,us,usc000rknc,2014-09-19T17:23:21.000Z,"5km ENE of Little Sitkin Island, Alaska",earthquake
2014-06-23T22:20:04.210Z,-29.9669,-177.2485,10.66,5.9,mb,,44,0.932,0.56,us,usc000rkn2,2014-09-19T17:23:21.000Z,"100km SE of Raoul Island, New Zealand",earthquake
2014-06-23T22:17:44.310Z,-29.946,-177.2375,17.3,5.1,mb,,195,0.922,0.73,us,usb000rvim,2014-09-19T17:22:27.000Z,"98km SE of Raoul Island, New Zealand",earthquake
2014-06-23T22:15:49.050Z,-30.1522,-177.5733,10,5.6,mb,,48,0.955,0.9,us,usc000rkmt,2014-09-19T17:23:20.000Z,"103km SSE of Raoul Island, New Zealand",earthquake
2014-06-23T22:03:28.680Z,52.0415,178.4788,120.95,5.1,mb,,37,0.075,0.58,us,usc000rklv,2014-09-19T17:23:20.000Z,"10km N of Little Sitkin Island, Alaska",earthquake
2014-06-23T21:32:22.000Z,51.8638,178.419,112,5.2,mb,,262,,0.8,us,usc000rm6y,2014-09-19T17:23:42.000Z,"11km SSW of Little Sitkin Island, Alaska",earthquake
2014-06-23T21:30:46.180Z,51.9357,178.4288,101.88,6,mb,,23,0.052,0.75,us,usc000rkjv,2014-09-19T17:23:19.000Z,"5km WSW of Little Sitkin Island, Alaska",earthquake
2014-06-23T21:18:45.170Z,-29.8884,-177.0797,32.5,5,mb,,199,0.979,0.9,us,usb000rvj2,2014-09-19T17:22:29.000Z,"105km SE of Raoul Island, New Zealand",earthquake
2014-06-23T21:11:40.520Z,51.9558,178.4563,102.85,6,mb,,24,0.034,0.65,us,usc000rkii,2014-09-19T17:23:19.000Z,"3km WNW of Little Sitkin Island, Alaska",earthquake
2014-06-23T21:10:45.990Z,-30.1398,-177.0237,15.35,5.4,mb,,68,1.189,0.74,us,usb000rvgw,2014-09-19T17:22:22.000Z,"128km SE of Raoul Island, New Zealand",earthquake
2014-06-23T21:08:53.890Z,-30.1701,-177.1876,10,5.6,mb,,141,1.125,1.43,us,usc000rkij,2014-09-19T17:23:19.000Z,"121km SE of Raoul Island, New Zealand",earthquake
2014-06-23T21:05:55.550Z,51.9189,178.498,116.7,5,mb,,,,0.82,us,usc000rm6m,2014-09-19T17:23:41.000Z,"3km S of Little Sitkin Island, Alaska",earthquake
2014-06-23T21:00:01.300Z,51.8246,178.4767,105.92,5.7,mb,,53,0.143,0.53,us,usc000rm6k,2014-09-19T17:23:41.000Z,"13km S of Little Sitkin Island, Alaska",earthquake
2014-06-23T20:59:13.400Z,-29.9914,-177.2359,10,5.1,mb,,130,0.957,0.89,us,usc000rkic,2014-09-19T17:23:18.000Z,"102km SE of Raoul Island, New Zealand",earthquake
2014-06-23T20:53:09.700Z,51.8486,178.7352,109,7.9,mww,,22,0.133,0.71,us,usc000rki5,2015-04-18T21:54:08.699Z,"19km SE of Little Sitkin Island, Alaska",earthquake
2014-06-23T20:27:59.960Z,-30.0038,-177.7113,10,5.4,mb,,69,0.779,0.64,us,usc000rkhy,2014-09-19T17:23:18.000Z,"83km SSE of Raoul Island, New Zealand",earthquake
2014-06-23T20:23:32.590Z,-30.0774,-177.432,7.26,5.2,mb,,76,0.935,0.74,us,usc000rkhv,2014-09-19T17:23:17.000Z,"100km SSE of Raoul Island, New Zealand",earthquake
2014-06-23T20:06:20.710Z,-29.9414,-177.6073,26.59,6.7,mwc,,43,0.748,0.76,us,usc000rkhj,2014-09-19T17:23:17.000Z,"79km SSE of Raoul Island, New Zealand",earthquake
2014-06-23T19:21:45.990Z,-29.9379,-177.5159,10,6.5,mwc,,30,0.778,0.97,us,usc000rkga,2014-09-19T17:23:17.000Z,"83km SSE of Raoul Island, New Zealand",earthquake
2014-06-23T19:19:15.940Z,-29.9772,-177.7247,20,6.9,mww,,35,0.751,0.99,us,usc000rkg5,2014-09-19T17:23:16.000Z,"80km SSE of Raoul Island, New Zealand",earthquake
2014-06-23T15:13:03.430Z,-3.1005,139.2591,46.75,5.1,mb,,24,1.556,0.68,us,usc000rkb6,2014-09-19T17:23:14.000Z,"156km WSW of Abepura, Indonesia",earthquake
2014-06-23T13:47:42.770Z,-6.4497,146.2537,118,5.4,mb,,13,3.069,0.77,us,usc000rk9u,2015-01-30T15:31:48.772Z,"46km ESE of Kainantu, Papua New Guinea",earthquake
2014-06-23T09:10:14.720Z,-15.9123,167.724,152.66,5,mb,,60,0.682,0.86,us,usc000rk7t,2014-09-19T17:23:13.000Z,"39km NE of Lakatoro, Vanuatu",earthquake
2014-06-23T05:33:29.920Z,-15.5509,-173.1255,10,5.2,mb,,40,4.649,0.8,us,usc000rk5a,2014-09-19T17:23:11.000Z,"80km ENE of Hihifo, Tonga",earthquake
2014-06-22T18:05:51.000Z,-13.93,-75.98,85,5,mb,,,,2.41,us,usc000rk1x,2015-01-29T19:03:27.329Z,"25km WNW of Subtanjalla, Peru",earthquake
2014-06-22T16:34:56.470Z,3.2485,128.1903,46.18,5.3,mb,,36,2.594,0.75,us,usc000rk1i,2014-09-19T17:23:09.000Z,"169km N of Tobelo, Indonesia",earthquake
2014-06-22T09:08:55.560Z,10.8979,126.7263,10,5.1,mb,,32,10.079,0.76,us,usc000rjys,2014-09-19T17:23:07.000Z,"98km E of Sulangan, Philippines",earthquake
2014-06-22T06:38:51.440Z,-7.7615,108.0537,72.02,5.1,mb,,28,0.312,0.85,us,usc000rjxl,2014-09-19T17:23:06.000Z,"1km WNW of Sindangkerta, Indonesia",earthquake
2014-06-21T21:51:50.490Z,-0.099,122.939,117,5.4,mwb,,13,0.951,0.93,us,usc000rjrn,2014-09-19T17:23:02.000Z,"61km SSW of Bilungala, Indonesia",earthquake
2014-06-21T13:24:19.240Z,-17.6504,-175.1967,248.23,5.1,mb,,35,4.966,0.97,us,usc000rjit,2014-09-19T17:23:01.000Z,"169km NW of Neiafu, Tonga",earthquake
2014-06-21T11:08:24.430Z,-50.3652,-6.5536,10,5,mb,,72,21.447,0.67,us,usc000rjh0,2014-09-19T17:23:00.000Z,"Southern Mid-Atlantic Ridge",earthquake
2014-06-21T09:21:21.050Z,-13.6993,-14.6541,10,5.3,mb,,55,22.337,0.63,us,usc000rjg0,2014-09-19T17:22:59.000Z,"Southern Mid-Atlantic Ridge",earthquake
2014-06-20T22:54:19.540Z,29.872,50.897,10,5,mb,,,,0.79,us,usc000rj6y,2014-09-19T17:22:56.000Z,"49km NE of Bandar-e Ganaveh, Iran",earthquake
2014-06-20T20:22:27.110Z,-19.8101,-71.0037,12.25,5.8,mww,,44,0.856,0.79,us,usc000rj2s,2014-09-19T17:22:55.000Z,"100km WNW of Iquique, Chile",earthquake
2014-06-20T19:53:31.870Z,-19.8027,-70.9223,12.75,5.6,mww,,80,0.78,0.99,us,usc000rj14,2014-09-19T17:22:55.000Z,"93km WNW of Iquique, Chile",earthquake
2014-06-20T15:46:45.400Z,-4.7554,152.7224,53.13,5.2,mb,,36,0.79,1.05,us,usc000risk,2014-09-19T17:22:53.000Z,"46km SW of Taron, Papua New Guinea",earthquake
2014-06-20T12:16:46.370Z,51.769,-171.254,41.9,5.4,mww,,,,1.07,us,usc000rip3,2014-09-19T17:22:51.000Z,"80km S of Amukta Island, Alaska",earthquake
2014-06-20T03:04:12.940Z,-45.9311,-13.6334,10,5.2,mb,,52,16.816,0.82,us,usc000rij9,2014-09-19T17:22:50.000Z,"Southern Mid-Atlantic Ridge",earthquake
2014-06-19T19:59:42.870Z,-19.8701,-70.8528,20.68,5.2,mww,,38,0.739,0.66,us,usb000rh5s,2014-09-19T17:22:01.000Z,"83km WNW of Iquique, Chile",earthquake
2014-06-19T19:54:04.910Z,-19.841,-70.8701,10.6,5.8,mww,,43,0.744,0.88,us,usb000rh54,2015-01-30T20:52:32.186Z,"86km WNW of Iquique, Chile",earthquake
2014-06-19T10:17:55.520Z,-13.5585,166.8278,36,6.2,mww,,19,1.912,1.12,us,usb000rgsn,2014-09-19T17:21:58.000Z,"85km WNW of Sola, Vanuatu",earthquake
2014-06-19T09:38:36.080Z,-19.9749,-70.9451,11.3,5.7,mww,,82,0.86,1.17,us,usb000rgrw,2015-01-31T02:15:21.357Z,"88km WNW of Iquique, Chile",earthquake
2014-06-19T00:51:17.420Z,-2.7778,102.3715,169.66,5.1,mb,,24,1.676,0.69,us,usb000rgli,2014-09-19T17:21:56.000Z,"78km NNW of Curup, Indonesia",earthquake
2014-06-18T02:47:10.150Z,24.2379,125.2142,30,5.2,mb,,67,2.022,0.74,us,usc000rh4i,2014-09-19T17:22:41.000Z,"62km S of Hirara, Japan",earthquake
2014-06-17T19:56:21.400Z,1.5122,125.4788,81.55,5.3,mb,,22,2.025,1.11,us,usc000rgx9,2014-09-12T15:47:52.000Z,"33km ENE of Bitung, Indonesia",earthquake
2014-06-17T16:04:43.050Z,1.1765,97.0662,36.22,5,mb,,90,0.524,0.8,us,usc000rgpq,2014-09-12T15:47:51.000Z,"163km SSE of Sinabang, Indonesia",earthquake
2014-06-16T17:42:22.530Z,33.8719,139.58,130.28,5.3,mb,,24,0.769,0.78,us,usc000rg9l,2015-01-29T00:10:26.668Z,"89km NNW of Hachijo-jima, Japan",earthquake
2014-06-16T14:24:31.450Z,70.3176,-15.3517,10,5.4,mww,,32,2.231,0.62,us,usc000rg5q,2014-09-12T15:47:45.000Z,"248km E of Ittoqqortoormiit, Greenland",earthquake
2014-06-16T13:26:46.720Z,11.7101,-81.3577,20.9,5.3,mww,,47,2.919,0.75,us,usc000rg36,2015-01-31T01:17:46.834Z,"103km SSE of San Andres, Colombia",earthquake
2014-06-16T12:01:08.000Z,67.6973,-162.6119,24.2,5.7,ml,,,,1.22,ak,ak11292524,2015-01-30T16:29:58.136Z,"33km ENE of Noatak, Alaska",earthquake
2014-06-16T10:04:31.750Z,15.3495,-91.9693,10,5.2,mb,,63,0.451,1.34,us,usc000rg0c,2015-01-30T23:33:41.856Z,"5km S of Cuilco, Guatemala",earthquake
2014-06-16T06:39:32.260Z,1.6444,-79.2557,14.97,5.7,mww,,51,4.802,0.98,us,usc000rfye,2015-01-30T10:09:03.920Z,"51km WSW of Tumaco, Colombia",earthquake
2014-06-16T01:55:47.240Z,-56.8583,-140.9205,10,5.4,mwb,,71,33.3,0.48,us,usc000rk3z,2014-09-12T15:47:54.000Z,"Pacific-Antarctic Ridge",earthquake
2014-06-15T20:14:50.620Z,37.0961,141.1141,45,5.6,mww,,58,2.395,0.83,us,usc000rfv0,2015-05-22T05:28:45.541Z,"21km ENE of Iwaki, Japan",earthquake
2014-06-15T18:19:14.540Z,36.6041,141.7237,15.87,5.5,mww,,48,2.829,0.78,us,usc000rfu7,2015-01-29T19:13:11.768Z,"89km ESE of Iwaki, Japan",earthquake
2014-06-14T17:31:41.560Z,39.4384,140.9876,92,5.5,mww,,15,3.056,0.67,us,usc000rfj5,2014-09-12T15:47:30.000Z,"12km WNW of Hanamaki, Japan",earthquake
2014-06-14T11:10:59.850Z,-10.1229,91.0921,4,6.5,mww,,23,5.998,0.85,us,usc000rfh2,2014-09-12T15:47:29.000Z,"South Indian Ocean",earthquake
2014-06-14T11:08:15.470Z,-11.1391,161.473,10,5,mb,,58,2.26,0.76,us,usc000rfh0,2014-09-12T15:47:29.000Z,"90km SSW of Kirakira, Solomon Islands",earthquake
2014-06-14T03:58:41.650Z,36.4544,70.7174,200,5.6,mww,,22,0.679,0.83,us,usc000rff2,2015-01-29T00:55:06.617Z,"46km SSW of Jarm, Afghanistan",earthquake
2014-06-13T22:59:42.110Z,-6.2772,147.8081,69.01,5.1,mb,,16,3.173,0.98,us,usc000rfdw,2014-09-12T15:47:27.000Z,"36km N of Finschhafen, Papua New Guinea",earthquake
2014-06-13T19:30:29.630Z,-46.0293,-13.8844,6.42,5.8,mww,,33,9.03,1.08,us,usc000rf9i,2014-09-12T15:47:26.000Z,"Southern Mid-Atlantic Ridge",earthquake
2014-06-13T13:32:52.870Z,33.292,75.5807,42.74,5,mb,,91,1.965,1.14,us,usc000rf2p,2014-09-12T15:47:25.000Z,"17km W of Kishtwar, India",earthquake
2014-06-13T12:26:32.670Z,14.1993,-91.1679,77.76,5,mwr,,64,0.603,0.88,us,usc000rf0w,2015-01-29T02:51:49.907Z,"14km E of Nueva Concepcion, Guatemala",earthquake
2014-06-13T06:17:06.150Z,27.6169,65.9037,26.13,5.2,mb,,78,7.407,1.19,us,usc000rewv,2014-09-12T15:47:22.000Z,"74km W of Khuzdar, Pakistan",earthquake
2014-06-13T05:50:49.790Z,30.6986,141.8353,47.19,5,mb,,51,2.959,1,us,usc000rewk,2014-09-12T15:47:22.000Z,"Izu Islands, Japan region",earthquake
2014-06-12T21:15:52.060Z,-6.4395,154.4404,47.97,5,mb,,17,3.182,0.74,us,usc000rerh,2014-09-12T15:47:19.000Z,"116km W of Panguna, Papua New Guinea",earthquake
2014-06-12T04:33:39.460Z,0.2923,129.9044,56.02,5.1,mb,,37,2.581,0.54,us,usc000red3,2014-09-12T15:47:17.000Z,"198km NW of Sorong, Indonesia",earthquake
2014-06-11T09:08:24.460Z,9.6936,125.6589,55.26,5,mb,,26,6.367,1.02,us,usc000rdu3,2014-09-12T15:47:12.000Z,"7km NE of Placer, Philippines",earthquake
2014-06-11T07:30:59.800Z,27.4266,129.286,30.59,5,mb,,103,1.077,0.98,us,usc000rdtl,2014-09-12T15:47:12.000Z,"105km S of Naze, Japan",earthquake
2014-06-11T03:53:40.640Z,34.7176,28.5028,75.19,5,mb,,48,1.376,0.85,us,usc000rdrr,2014-09-12T15:47:11.000Z,"146km SE of Karpathos, Greece",earthquake
2014-06-10T20:44:22.050Z,9.5014,126.6496,10,5,mb,,126,17.478,0.83,us,usc000rlqv,2014-08-30T17:02:55.000Z,"56km ENE of Burgos, Philippines",earthquake
2014-06-10T19:26:01.520Z,-1.9498,128.2906,37.1,5,mb,,36,2.856,0.89,us,usc000rdis,2014-08-30T17:02:54.000Z,"95km SE of Laiwui, Indonesia",earthquake
2014-06-10T18:48:54.980Z,-6.8148,154.5826,8.49,5.2,mb,,16,3.548,0.76,us,usc000rdi1,2014-08-30T17:02:53.000Z,"113km WSW of Panguna, Papua New Guinea",earthquake
2014-06-10T18:26:15.220Z,-6.8041,154.6586,16.16,5.3,mwb,,15,3.592,0.88,us,usc000rdha,2014-08-30T17:02:53.000Z,"106km WSW of Panguna, Papua New Guinea",earthquake
2014-06-10T04:03:24.620Z,-16.5799,-72.9518,63.54,5.3,mww,,93,3.062,0.84,us,usc000rd6q,2015-01-30T13:22:20.569Z,"26km W of Camana, Peru",earthquake
2014-06-09T23:54:14.980Z,32.4987,105.1835,16.9,5,mb,,53,3.486,1,us,usc000rd63,2014-08-30T17:02:59.000Z,"9km NNW of Dayuanhuizu, China",earthquake
2014-06-09T21:45:13.190Z,10.087,122.2032,14,5.4,mww,,69,4.178,1.36,us,usc000rd4q,2015-01-30T05:27:16.137Z,"30km WNW of Linaon, Philippines",earthquake
2014-06-09T12:25:18.080Z,-6.405,154.9793,35,5.2,mb,,31,3.563,0.78,us,usc000rcv8,2014-08-30T17:02:53.000Z,"56km W of Panguna, Papua New Guinea",earthquake
2014-06-08T05:24:33.390Z,39.1635,141.7092,95.61,5.2,mb,,47,3.054,0.77,us,usc000rcp4,2015-01-30T17:38:41.580Z,"10km N of Ofunato, Japan",earthquake
2014-06-07T13:11:35.990Z,50.6829,157.0663,41.06,5.5,mww,,95,2.459,0.78,us,usc000rche,2014-08-30T17:02:54.000Z,"66km E of Severo-Kuril'sk, Russia",earthquake
2014-06-07T06:05:29.910Z,40.3731,51.5739,30.51,5.5,mwc,,37,5.64,0.74,us,usc000rcf1,2015-01-30T18:02:30.249Z,"105km E of Artyom, Azerbaijan",earthquake
2014-06-07T04:43:32.000Z,67.7245,-162.3749,18.6,5.5,ml,,,,0.83,ak,ak11285090,2015-01-30T13:19:40.377Z,"36km NE of Noatak, Alaska",earthquake
2014-06-06T23:06:52.260Z,-14.8641,-175.0007,15.33,5.5,mwc,,36,3.264,0.86,us,usc000rccx,2014-08-30T17:02:59.000Z,"180km NW of Hihifo, Tonga",earthquake
2014-06-06T21:42:32.410Z,1.9612,128.4941,69.91,5.3,mb,,34,1.632,0.65,us,usc000rccc,2014-08-30T17:02:54.000Z,"Halmahera, Indonesia",earthquake
2014-06-06T04:38:56.750Z,-61.042,-51.6697,10,5,mb,,42,6.776,0.94,us,usc000rby5,2014-08-30T17:02:59.000Z,"Scotia Sea",earthquake
2014-06-05T17:22:05.410Z,-29.1504,-112.4834,10,5.9,mww,,41,3.434,1.02,us,usc000rbe3,2014-08-30T17:02:53.000Z,"Easter Island region",earthquake
2014-06-05T05:44:28.000Z,61.1645,-140.2468,1,5.3,ml,,,,0.96,ak,ak11283102,2014-08-30T17:03:00.000Z,"157km WNW of Haines Junction, Canada",earthquake
2014-06-05T01:16:09.440Z,-3.4214,153.5851,346.87,5,mb,,26,1.611,0.83,us,usc000rb5g,2014-08-30T17:02:56.000Z,"130km ENE of Namatanai, Papua New Guinea",earthquake
2014-06-04T17:04:28.000Z,-20.652,-70.761,38.8,5,mwr,,,,1.21,us,usc000rayg,2014-08-30T17:02:56.000Z,"80km SW of Iquique, Chile",earthquake
2014-06-04T11:58:58.630Z,59.0268,-136.7479,12,5.7,mww,,22,0.472,0.75,us,usc000rauc,2015-01-28T11:19:41.475Z,"77km WSW of Haines, Alaska",earthquake
2014-06-04T05:02:36.050Z,-4.1346,142.4455,73.2,5,mb,,26,2.368,0.97,us,usc000rar7,2014-08-30T17:02:56.000Z,"45km WNW of Ambunti, Papua New Guinea",earthquake
2014-06-03T21:34:11.920Z,-12.5144,-76.9261,36.34,5.2,mb,,86,0.53,1.3,us,usc000rans,2015-01-28T18:40:09.607Z,"20km W of Chilca, Peru",earthquake
2014-06-03T19:53:06.720Z,-16.6586,175.7288,14.99,5,mb,,62,2.47,0.76,us,usc000ralh,2014-08-26T01:21:11.000Z,"213km WNW of Lautoka, Fiji",earthquake
2014-06-03T04:39:57.700Z,-54.966,-129.6226,13.14,5.6,mwc,,78,29.863,0.79,us,usc000rabr,2014-08-26T01:21:11.000Z,"Pacific-Antarctic Ridge",earthquake
